X,Y,Z,LABEL 0 OR 1
2.687,4.736,8.188,0
2.844,4.815,8.816,1
1.981,4.658,7.953,1
1.667,3.873,7.561,1
1.431,3.638,8.11,1
0.725,3.089,8.894,0
0.647,2.932,8.894,0
0.333,2.853,8.345,1
0.961,3.716,7.796,1
1.196,4.266,8.816,0
1.117,4.579,8.659,0
1.117,4.893,8.659,1
1.51,5.599,8.738,1
1.902,6.148,9.444,1
1.51,6.305,10.228,1
0.333,5.05,9.287,1
0.333,4.422,9.679,0
0.411,4.187,9.679,1
0.254,4.422,9.051,0
0.176,4.501,9.208,0
-0.137,4.658,9.365,0
-0.137,4.579,9.757,1
0.176,4.344,10.228,1
0.411,4.187,8.894,0
0.49,4.187,8.188,0
0.411,3.952,8.345,0
0.176,3.952,8.11,1
-0.137,4.422,8.581,1
-0.294,4.736,9.757,0
-0.058,4.422,10.15,0
0.098,4.422,9.993,0
0.098,4.344,10.071,0
0.254,4.109,10.307,1
0.176,4.03,9.287,0
0.176,3.873,8.816,0
0.176,3.873,8.816,1
-0.137,3.952,8.188,0
-0.137,3.873,8.345,0
0.019,3.716,8.031,0
0.019,3.716,8.031,0
0.176,3.481,7.639,0
0.254,3.403,7.561,1
-0.294,4.266,9.287,0
-0.294,4.266,9.287,0
-0.608,4.501,9.208,1
0.176,3.873,8.816,0
0.176,3.873,8.816,0
0.176,3.795,8.345,0
0.098,3.952,8.267,0
-0.137,4.03,8.581,0
-0.215,4.03,8.816,0
-0.294,4.109,8.659,0
-0.372,4.266,8.502,0
-0.451,4.344,8.973,0
-0.451,4.187,9.208,0
-0.372,4.422,8.659,0
-0.294,4.422,8.581,0
-0.215,4.344,8.659,0
-0.372,4.422,8.581,0
-0.372,4.422,8.894,0
-0.215,4.422,9.522,0
-0.137,4.422,9.601,0
-0.058,4.501,9.522,0
0.019,4.579,9.287,0
-0.058,4.579,9.208,0
-0.137,4.579,9.287,0
-0.058,4.658,9.051,0
0.019,4.579,9.13,0
0.098,4.501,9.051,0
0.098,4.501,8.738,0
0.098,4.501,9.13,0
0.019,4.344,9.522,0
0.019,4.422,9.522,0
0.098,4.187,9.287,0
-0.058,4.109,8.659,0
-0.294,4.109,8.502,0
-0.372,3.952,8.738,0
-0.372,3.716,8.738,0
-0.372,3.638,8.267,0
-0.294,3.638,8.188,0
-0.137,3.559,8.424,0
-0.137,3.559,8.581,0
-0.215,3.795,8.816,0
-0.215,3.795,9.365,0
-0.215,3.873,9.522,0
-0.058,3.873,9.051,0
-0.137,4.03,8.738,0
-0.215,4.109,8.738,1
-0.372,4.422,9.444,0
-0.529,4.422,9.836,0
-0.529,4.344,9.444,1
-0.372,4.03,8.894,0
-0.294,4.03,8.424,0
-0.294,4.03,8.659,0
-0.451,3.952,9.051,0
-0.372,3.873,9.051,0
-0.294,3.559,8.659,0
-0.058,3.481,8.031,0
0.019,3.481,7.404,0
-0.137,3.638,7.482,1
-0.451,3.873,8.267,1
-0.451,4.03,9.365,0
-0.372,3.952,9.914,0
-0.137,3.873,9.601,0
0.098,3.873,8.894,0
0.098,4.03,8.502,0
-0.137,4.266,8.659,1
-0.372,4.422,9.365,0
-0.529,4.579,9.757,0
-0.529,4.344,9.601,1
-0.215,4.109,9.13,0
-0.137,4.109,8.345,0
-0.058,4.109,8.031,0
-0.294,4.187,7.953,0
-0.372,4.03,8.11,0
-0.529,4.266,8.581,0
-0.451,4.03,8.659,0
-0.215,3.873,8.659,0
-0.215,3.873,8.659,0
-0.058,3.873,8.502,0
0.019,3.952,8.659,1
-0.137,4.109,9.444,0
-0.215,4.187,10.071,0
-0.294,4.03,10.307,0
-0.137,3.952,10.15,0
0.098,3.952,9.601,0
0.098,4.03,9.287,0
0.019,4.266,9.287,0
0.098,4.344,9.287,0
-0.058,4.422,9.051,0
-0.137,4.501,9.208,0
0.019,4.422,9.601,0
0.098,4.266,8.973,0
0.098,4.266,8.424,0
0.176,4.187,8.188,0
-0.058,4.109,7.875,0
-0.215,4.03,7.875,0
-0.294,4.03,8.581,0
-0.372,4.109,9.051,0
-0.372,4.03,9.365,0
-0.372,4.109,9.914,0
-0.372,4.187,10.228,0
-0.294,4.109,10.307,1
-0.137,3.873,9.522,1
-0.215,3.873,8.502,0
-0.294,3.873,7.953,0
-0.372,3.873,7.796,0
-0.608,4.03,7.718,0
-0.921,4.187,8.031,1
-1,4.344,8.894,0
-0.921,4.344,9.051,0
-0.764,4.344,8.894,0
-0.764,4.422,8.816,0
-0.843,4.501,9.13,0
-0.764,4.422,9.287,0
-0.686,4.266,8.894,0
-0.529,4.266,9.051,0
-0.451,4.187,9.287,0
-0.372,4.266,9.208,0
-0.294,4.266,9.365,0
-0.294,4.187,9.444,0
-0.215,4.266,8.894,0
-0.137,4.187,8.816,0
-0.058,4.03,8.894,0
0.098,4.03,8.816,0
-0.058,3.952,8.973,0
0.019,3.873,9.444,0
0.176,3.638,9.13,0
0.176,3.559,8.424,0
0.019,3.559,8.267,0
-0.058,3.559,8.816,0
-0.058,3.716,8.973,0
-0.058,3.716,8.973,0
-0.058,3.795,9.287,0
0.019,3.873,9.522,0
-0.137,4.03,9.444,0
-0.137,4.109,9.365,0
-0.137,4.109,9.051,0
-0.137,4.109,8.894,0
-0.215,4.187,8.816,0
-0.294,4.266,8.816,0
-0.372,4.187,8.816,0
-0.215,4.187,8.345,0
-0.215,4.187,8.031,0
-0.294,4.187,8.031,0
-0.372,4.187,8.188,0
-0.451,4.344,8.502,0
-0.529,4.266,9.208,0
-0.372,4.03,9.757,0
-0.294,3.952,9.522,0
-0.058,3.716,9.208,0
-0.058,3.638,8.973,0
-0.137,3.716,9.051,0
-0.137,3.716,9.444,0
-0.137,3.795,9.601,0
-0.137,3.952,9.601,0
-0.137,3.952,9.601,0
0.019,4.109,9.836,0
0.176,4.187,9.679,0
0.098,4.266,9.208,0
0.019,4.344,9.208,0
0.019,4.344,8.973,0
-0.058,4.03,8.424,0
-0.058,3.873,7.639,0
-0.137,3.952,7.482,0
-0.294,4.109,8.031,1
-0.372,4.266,9.13,1
-0.451,4.266,10.071,0
-0.294,4.266,10.385,0
0.098,4.109,9.993,0
0.176,4.109,9.679,0
0.254,4.03,9.13,0
0.176,4.03,8.738,0
0.019,4.03,8.345,0
0.019,3.873,8.816,0
0.019,3.716,8.738,0
-0.058,3.795,8.581,0
-0.137,3.873,9.13,0
-0.215,3.952,9.287,0
-0.215,3.952,9.208,0
-0.058,3.795,9.208,0
0.019,3.716,9.287,0
0.098,3.716,9.051,0
0.254,3.638,8.816,0
0.176,3.716,8.581,0
0.176,3.795,8.502,0
0.176,3.795,8.267,0
0.176,4.03,7.875,0
0.019,4.344,8.031,1
-0.058,4.658,9.208,0
0.098,4.736,9.836,0
0.254,4.658,9.679,0
0.49,4.579,9.287,0
0.647,4.579,9.13,0
0.568,4.422,8.894,0
0.568,4.344,8.502,0
0.254,4.187,8.345,0
0.254,3.952,8.738,0
0.254,3.795,8.424,0
0.176,3.873,8.11,0
0.098,3.873,8.581,0
0.019,3.952,9.287,0
-0.058,3.952,9.601,0
0.098,3.873,9.757,0
0.176,3.716,9.679,0
0.254,3.559,9.365,0
0.333,3.481,9.208,0
0.333,3.481,9.208,0
0.333,3.559,9.051,0
0.254,3.716,9.287,0
0.254,3.873,9.444,0
0.254,3.952,9.365,0
0.176,4.109,9.208,0
0.176,4.187,9.051,0
0.176,4.266,8.816,0
0.176,4.344,8.738,0
0.176,4.266,8.345,0
0.254,4.344,8.267,0
0.176,4.344,8.502,0
0.176,4.344,8.816,0
0.176,4.266,8.973,0
0.098,4.187,8.894,0
0.176,4.03,8.424,0
0.254,3.952,7.953,0
0.254,3.952,7.953,0
0.176,3.952,7.561,0
-0.137,4.03,7.953,1
-0.294,4.109,8.894,0
-0.215,4.03,9.444,0
-0.215,4.03,9.444,0
-0.058,3.873,9.444,0
0.019,3.873,9.522,0
-0.058,3.952,9.757,0
0.019,3.873,9.993,0
0.019,3.795,9.522,0
0.098,3.795,9.13,0
0.098,3.795,8.738,0
0.098,3.873,8.502,0
-0.058,4.03,8.659,0
-0.137,4.109,9.13,0
-0.058,4.187,9.365,0
0.098,4.187,9.208,0
0.176,4.109,9.208,0
0.176,4.109,9.051,0
0.176,4.109,8.973,0
0.176,4.03,8.973,0
0.254,4.03,8.738,0
0.411,3.952,8.424,0
0.49,4.03,8.267,0
0.333,4.266,8.11,1
0.254,4.422,8.894,0
0.019,4.579,9.365,0
0.019,4.501,9.522,0
0.098,4.344,9.208,0
0.176,4.187,8.738,0
0.176,4.03,8.424,0
-0.058,3.952,8.738,0
-0.294,3.952,9.051,0
-0.372,3.795,9.444,0
-0.294,3.716,9.601,0
-0.137,3.638,9.287,0
-0.058,3.559,9.208,0
0.019,3.559,9.365,0
-0.137,3.638,9.287,0
-0.215,3.716,9.522,0
-0.215,3.716,9.601,0
-0.215,3.795,9.444,0
-0.058,3.795,9.051,0
0.019,3.873,8.738,0
0.019,4.03,8.581,0
-0.137,4.109,8.894,0
-0.137,4.344,9.13,0
-0.137,4.501,9.287,0
0.019,4.501,9.679,0
0.176,4.579,9.365,0
0.176,4.579,8.973,0
0.176,4.579,8.816,0
0.098,4.579,8.738,0
0.019,4.422,8.581,0
0.098,4.266,8.345,0
0.098,4.187,7.953,0
0.098,4.109,7.953,0
0.176,4.109,8.11,0
0.098,4.187,7.953,0
0.098,4.187,8.267,0
0.098,4.109,8.973,0
0.098,4.109,9.051,0
0.098,4.109,9.051,0
0.019,4.187,9.208,0
0.019,4.187,9.208,0
0.019,4.187,9.287,0
-0.058,4.266,9.365,0
-0.372,4.501,9.601,0
-0.215,4.422,9.836,0
-0.137,4.344,9.051,0
-0.137,4.344,9.051,0
-0.058,4.266,8.502,0
0.019,4.344,8.894,0
-0.215,4.422,8.738,1
-0.372,4.344,9.679,0
-0.372,4.344,9.836,0
-0.372,4.344,9.836,0
-0.215,4.266,9.444,0
-0.137,4.109,8.816,0
-0.137,4.187,8.424,0
-0.294,4.109,8.659,0
-0.294,4.03,8.894,0
-0.294,4.109,8.738,0
-0.215,4.187,9.287,0
-0.058,4.187,9.914,0
0.019,4.266,9.757,0
0.176,4.266,9.444,0
0.333,4.109,9.365,0
0.254,4.187,8.816,0
0.333,4.187,8.659,0
0.176,4.109,8.581,0
0.254,4.03,8.659,0
0.254,3.873,8.581,0
0.176,3.795,8.267,0
0.098,3.638,8.188,0
-0.058,3.559,8.424,0
-0.294,3.481,8.894,0
-0.294,3.324,9.208,0
-0.215,3.167,8.894,0
-0.215,3.01,8.424,0
-0.137,3.089,8.345,0
-0.215,3.167,8.345,0
-0.372,3.403,8.502,0
-0.451,3.481,9.051,0
-0.372,3.638,9.287,0
-0.372,3.795,8.894,0
-0.294,4.03,8.659,0
-0.372,4.266,8.502,0
-0.451,4.422,8.502,0
-0.529,4.422,8.894,0
-0.529,4.422,8.894,0
-0.686,4.501,8.659,0
-0.764,4.501,8.816,0
-0.764,4.422,8.973,0
-0.843,4.344,8.659,0
-0.608,4.266,8.502,0
-0.608,4.187,8.424,0
-0.608,4.266,8.345,0
-0.451,4.187,8.581,0
-0.372,4.266,8.502,0
-0.372,4.266,8.345,0
-0.294,4.266,8.659,0
-0.215,4.422,8.816,0
-0.215,4.501,8.973,0
-0.058,4.422,9.365,0
0.019,4.579,9.679,0
0.019,4.579,9.914,0
0.176,4.501,9.836,0
0.098,4.501,9.208,0
0.098,4.344,8.973,0
-0.137,4.422,8.973,0
-0.451,4.501,8.973,0
-0.451,4.266,9.208,0
-0.451,4.266,9.051,0
-0.451,4.109,8.738,0
-0.451,4.109,8.659,0
-0.529,4.109,8.894,0
-0.608,4.109,8.973,0
-0.764,4.187,9.208,0
-0.921,4.187,9.757,0
-0.921,4.187,9.757,0
-1,4.109,10.071,0
-0.843,3.952,9.679,1
-0.764,4.03,8.738,0
-0.921,4.187,8.267,1
-1.314,4.501,9.13,1
-1.784,4.579,9.993,0
-1.784,4.579,9.993,0
-1.549,4.501,9.444,1
-1.314,4.501,8.581,0
-1.314,4.501,7.953,0
-1.471,4.658,8.188,0
-1.471,4.422,8.424,1
-1.627,4.658,9.13,0
-1.706,4.893,8.973,1
-1.392,4.736,8.424,1
-1,4.422,7.875,0
-1,4.422,7.875,0
-1.078,4.344,8.424,0
-1.078,4.266,8.816,0
-0.843,3.952,8.659,0
-0.608,3.873,8.188,0
-0.451,3.716,8.031,0
-0.372,3.559,7.953,0
-0.529,3.716,7.875,0
-0.686,3.795,8.345,0
-0.764,3.873,9.13,0
-0.764,3.873,9.601,0
-0.451,3.952,9.601,0
-0.294,3.952,9.601,0
-0.215,4.03,9.365,0
-0.294,4.266,9.522,0
-0.294,4.266,9.757,0
-0.294,4.266,9.522,0
-0.137,4.187,9.287,0
-0.215,4.187,8.973,0
-0.294,4.187,9.051,0
-0.294,4.109,9.365,0
-0.372,4.03,8.816,0
-0.529,3.952,8.659,0
-0.608,3.873,8.973,0
-0.686,3.795,9.208,0
-0.764,3.795,9.208,0
-0.921,3.795,9.444,0
-1,3.873,9.679,0
-0.921,3.795,9.444,0
-0.764,3.795,8.659,0
-0.764,3.952,8.188,0
-0.843,4.187,8.345,0
-0.921,4.501,8.738,0
-1.078,4.658,9.13,0
-1.078,4.815,8.894,0
-1,4.893,8.502,0
-0.921,5.05,8.031,0
-0.843,5.129,8.188,0
-0.843,5.05,8.345,0
-0.764,4.893,8.424,0
-0.608,4.736,8.502,0
-0.608,4.501,8.659,0
-0.608,4.266,8.502,0
-0.451,4.109,8.188,0
-0.529,3.952,8.031,0
-0.529,3.873,8.031,0
-0.451,3.795,8.267,0
-0.451,3.795,8.345,0
-0.451,3.952,9.051,0
-0.372,3.952,9.914,0
-0.137,3.873,10.071,0
0.098,3.716,9.601,0
0.176,3.795,8.894,0
0.254,3.873,8.267,0
0.176,3.952,8.031,0
-0.058,4.187,8.345,1
-0.372,4.422,9.444,0
-0.294,4.501,10.228,0
-0.058,4.501,10.542,0
-0.058,4.422,9.914,0
-0.058,4.579,9.444,0
-0.058,4.579,9.444,0
-0.215,4.579,9.522,0
-0.372,4.501,9.365,0
-0.372,4.266,8.738,0
-0.451,4.109,8.267,0
-0.372,3.952,7.953,0
-0.372,3.873,7.796,0
-0.529,3.952,7.875,0
-0.686,4.109,8.502,1
-0.921,4.266,9.522,0
-0.921,4.187,10.071,0
-0.686,4.109,9.757,0
-0.451,3.952,9.287,0
-0.372,3.873,9.051,0
-0.529,4.03,8.973,0
-0.686,4.109,9.444,0
-0.764,4.109,9.601,0
-0.764,3.952,9.051,0
-0.764,3.952,8.581,0
-0.843,3.952,8.424,0
-1.078,4.109,8.267,0
-1.471,4.266,8.424,0
-1.549,4.187,8.894,0
-1.392,3.952,8.659,0
-1.235,3.873,8.267,0
-1,3.716,8.11,0
-1,3.795,8.345,0
-1,3.873,8.659,0
-1.078,3.873,8.894,0
-1.078,3.952,8.894,0
-0.843,3.952,8.816,0
-0.686,4.03,8.424,0
-0.529,4.03,8.345,0
-0.529,4.109,8.581,0
-0.608,4.109,8.502,0
-0.451,4.187,8.581,0
-0.372,4.187,8.659,0
-0.372,4.266,8.424,0
-0.294,4.422,8.581,0
-0.137,4.501,8.894,0
-0.137,4.658,9.13,0
0.019,4.579,9.208,0
0.176,4.501,8.973,0
0.176,4.422,8.267,0
0.176,4.344,8.11,0
-0.215,4.422,8.502,0
-0.451,4.344,9.051,0
-0.294,4.266,9.757,0
-0.058,3.873,9.679,1
0.176,3.716,8.894,0
0.254,3.559,8.816,0
0.098,3.559,8.973,0
-0.137,3.716,9.365,0
-0.372,3.716,9.993,0
-0.451,4.03,10.385,0
-0.294,3.952,9.993,0
-0.058,3.952,9.287,0
0.098,3.873,8.659,0
0.019,3.873,8.659,0
0.019,3.873,8.659,1
-0.215,4.422,9.287,1
-0.529,5.05,9.13,0
-0.451,4.815,8.816,0
-0.372,4.658,8.973,0
-0.372,4.658,8.973,0
-0.764,4.501,9.13,0
-0.843,4.501,9.208,0
-0.764,4.344,9.287,0
-0.686,4.266,9.208,0
-0.608,4.109,8.894,0
-0.608,4.109,8.894,0
-0.686,4.187,8.894,0
-0.686,4.03,9.051,0
-0.686,3.952,8.424,0
-0.608,3.795,7.796,0
-0.451,3.716,7.482,0
-0.451,3.716,7.325,0
-0.608,3.795,7.404,1
-0.764,3.952,8.267,0
-0.843,4.109,8.973,0
-0.843,4.109,9.365,0
-0.686,4.109,9.444,0
-0.608,4.187,9.287,0
-0.608,4.266,9.444,0
-0.451,4.501,9.757,0
-0.372,4.422,9.522,0
-0.215,4.344,9.051,0
-0.137,4.422,8.424,0
-0.137,4.422,7.953,0
-0.137,4.422,7.953,0
-0.294,4.501,7.953,0
-0.372,4.344,8.11,1
-0.451,4.501,8.894,0
-0.451,4.501,8.973,0
-0.451,4.344,9.287,0
-0.372,4.109,9.522,0
-0.372,3.873,9.679,0
-0.215,3.716,9.522,0
-0.058,3.481,9.287,0
-0.137,3.324,9.365,0
-0.215,3.246,9.13,0
-0.294,3.403,8.973,0
-0.372,3.559,9.051,0
-0.294,3.716,9.051,0
-0.137,3.873,8.659,0
-0.215,4.187,8.188,0
-0.215,4.422,8.502,0
-0.372,4.579,9.13,0
-0.529,4.736,9.208,0
-0.372,4.579,8.973,0
-0.215,4.501,8.659,0
-0.215,4.344,8.424,0
-0.215,4.344,8.894,0
-0.294,4.266,9.365,0
-0.372,4.187,9.757,0
-0.294,3.873,9.757,1
-0.215,3.638,8.973,1
-0.294,3.559,8.11,0
-0.451,3.559,7.796,0
-0.686,3.716,8.188,1
-0.921,3.873,9.051,0
-0.843,3.952,9.679,0
-0.686,3.873,9.522,0
-0.608,3.952,8.816,0
-0.608,4.03,8.816,0
-0.764,4.109,8.816,0
-0.921,4.266,8.581,0
-1.078,4.266,8.816,0
-1.078,4.344,9.601,0
-1.078,4.266,9.914,0
-0.764,4.109,9.679,0
-0.686,4.187,9.208,0
-0.921,4.266,8.973,0
-1,4.344,8.894,0
-1.157,4.344,8.502,0
-1.157,4.422,8.267,0
-1.078,4.344,8.502,0
-1,4.579,8.031,0
-0.921,4.579,7.718,0
-0.764,4.736,7.796,0
-0.843,4.736,8.11,0
-0.843,4.815,8.659,0
-0.764,4.815,9.287,0
-0.764,4.815,9.287,0
-0.529,4.579,9.522,1
-0.137,4.344,8.738,0
-0.137,4.344,8.502,0
-0.294,4.266,8.973,0
-0.294,4.266,8.973,0
-0.294,4.187,9.679,0
-0.372,4.187,9.757,0
-0.137,3.873,9.601,0
0.176,3.795,9.051,0
0.176,3.716,8.188,0
0.098,3.795,7.875,0
-0.215,3.873,8.188,1
-0.529,4.187,8.816,0
-0.451,4.187,9.522,0
-0.137,3.952,9.522,0
0.176,3.873,8.973,0
0.333,3.873,8.973,0
0.254,3.873,9.444,0
-0.137,3.873,9.522,0
-0.137,3.952,9.601,0
-0.215,3.873,9.444,0
-0.137,3.952,9.13,0
-0.058,3.952,8.894,0
0.019,4.03,8.581,0
-0.058,4.109,8.11,0
-0.294,4.109,8.11,0
-0.451,4.344,8.502,0
-0.686,4.422,8.738,0
-0.686,4.266,9.051,0
-0.686,4.187,9.051,0
-0.529,4.109,8.973,0
-0.451,4.03,8.973,0
-0.451,4.03,9.365,0
-0.451,3.952,9.679,0
-0.451,3.952,9.914,0
-0.451,3.952,9.993,0
-0.451,3.952,10.071,0
-0.215,3.795,9.757,1
-0.294,3.795,8.816,0
-0.294,3.795,8.11,0
-0.372,3.873,8.031,0
-0.608,3.873,8.031,0
-0.686,3.873,8.031,0
-0.686,3.873,8.11,0
-0.764,3.873,8.188,0
-0.843,3.952,8.424,0
-0.843,4.109,8.816,0
-0.764,4.344,9.287,0
-0.451,4.344,9.757,0
-0.058,4.187,10.071,0
0.098,4.109,9.601,0
0.176,4.109,9.365,0
0.019,4.03,8.973,0
-0.137,3.952,8.424,0
-0.215,3.952,7.796,0
-0.294,3.952,7.639,0
-0.372,4.109,7.953,1
-0.529,4.266,8.659,0
-0.686,4.344,9.287,0
-0.764,4.344,9.444,0
-0.529,4.266,9.365,0
-0.372,4.03,8.973,0
-0.137,3.952,8.424,0
-0.137,3.952,8.424,1
-0.215,4.03,9.522,0
-0.137,3.952,10.071,0
0.019,3.873,9.993,0
0.019,3.873,9.993,0
0.098,3.795,9.522,0
0.176,3.873,8.816,0
0.098,4.109,8.738,1
-0.372,4.579,8.973,0
-0.372,4.579,9.365,0
-0.372,4.579,9.365,0
-0.215,4.736,9.287,0
-0.294,4.815,8.816,0
-0.372,4.736,8.894,0
-0.372,4.736,8.894,0
-0.529,4.815,8.659,0
-0.372,4.579,8.581,0
-0.451,4.501,8.424,0
-0.372,4.266,8.267,0
-0.372,4.266,8.188,0
-0.686,4.344,8.11,1
-0.843,4.501,8.973,1
-0.921,4.579,9.836,0
-0.843,4.422,9.993,0
-0.608,4.266,9.679,0
-0.451,4.109,9.993,0
-0.372,3.952,9.914,0
-0.451,3.795,9.365,0
-0.451,3.716,9.365,0
-0.686,3.716,9.287,0
-0.764,3.795,9.287,0
-0.529,3.716,9.13,0
-0.529,3.716,8.659,0
-0.608,3.873,8.738,0
-0.686,3.952,9.365,0
-0.764,3.952,9.522,0
-0.686,3.873,9.444,0
-0.686,3.952,9.601,0
-0.529,3.873,9.757,1
-0.215,3.716,9.13,0
0.098,3.716,8.738,0
-0.058,3.873,8.345,0
-0.215,3.873,8.267,0
-0.215,4.03,8.345,0
-0.294,4.187,7.953,0
-0.294,4.344,8.031,0
-0.372,4.501,8.581,0
-0.372,4.501,8.345,0
-0.372,4.579,8.031,0
-0.451,4.501,8.267,0
-0.529,4.422,8.345,0
-0.372,4.109,7.953,0
-0.294,3.873,7.875,0
-0.294,3.716,7.953,0
-0.137,3.559,8.031,0
-0.137,3.403,7.953,0
-0.215,3.403,7.875,0
-0.294,3.481,8.424,0
-0.372,3.481,9.13,0
-0.294,3.638,9.13,0
-0.215,3.873,9.287,0
-0.137,4.03,9.522,0
-0.215,4.187,9.601,0
-0.137,4.187,9.601,0
-0.137,4.266,9.522,0
-0.058,4.422,9.522,0
-0.058,4.501,9.914,0
-0.137,4.658,10.15,0
-0.215,4.658,9.993,0
-0.058,4.658,9.522,1
0.098,4.422,8.738,0
0.098,4.266,7.953,0
0.019,4.344,7.561,0
-0.215,4.422,8.031,1
-0.372,4.579,8.973,0
-0.372,4.579,8.973,1
-0.529,4.501,9.993,0
-0.529,4.501,9.993,1
-0.215,4.187,9.601,0
-0.137,4.03,9.208,0
-0.058,3.716,8.738,0
-0.058,3.559,8.502,0
-0.137,3.403,8.188,0
-0.137,3.403,8.188,0
-0.372,3.324,7.639,0
-0.372,3.324,7.639,1
-0.529,3.638,8.345,1
-0.764,3.795,9.13,0
-0.686,3.873,9.757,0
-0.372,3.873,9.679,0
-0.372,3.716,8.973,0
-0.294,3.638,8.581,0
-0.215,3.559,8.345,0
-0.294,3.559,8.031,0
-0.372,3.716,8.11,0
-0.294,3.716,8.659,0
-0.215,3.716,8.894,0
0.019,3.638,8.659,0
0.098,3.795,8.502,0
-0.058,3.952,8.581,0
-0.137,3.952,8.973,0
-0.215,4.109,9.208,0
-0.215,4.187,9.444,0
0.019,4.109,9.836,0
0.098,4.03,9.601,0
0.019,4.109,8.973,0
0.019,4.03,9.13,0
-0.058,3.873,8.659,0
-0.137,3.873,8.031,0
-0.215,3.795,7.953,0
-0.372,3.873,8.188,0
-0.529,3.873,8.502,0
-0.529,3.795,8.659,0
-0.608,3.873,8.502,0
-0.686,3.873,8.659,0
-0.843,3.873,9.051,0
-0.843,4.109,9.365,0
-0.921,4.266,9.601,0
-1,4.422,10.228,0
-0.921,4.501,10.464,0
-0.608,4.422,10.228,1
-0.372,4.266,9.208,0
-0.372,4.266,8.502,0
-0.451,4.422,8.502,0
-0.686,4.422,9.051,0
-0.608,4.501,8.894,0
-0.608,4.344,8.581,0
-0.372,4.187,8.894,0
-0.294,4.187,8.816,0
-0.294,4.109,8.659,0
-0.294,4.109,8.816,0
-0.294,4.03,9.287,0
-0.294,3.952,9.287,0
-0.058,3.873,9.287,0
0.019,3.795,9.208,0
0.098,3.795,9.13,0
0.176,3.873,9.365,0
0.176,3.952,9.365,0
0.098,3.952,9.444,0
0.254,3.873,9.287,0
0.254,3.873,8.659,0
0.176,4.03,8.502,0
0.176,4.109,8.738,0
0.019,4.344,8.894,0
0.019,4.422,8.973,0
0.019,4.344,8.973,0
0.176,4.344,8.581,0
0.098,4.266,8.659,0
0.019,4.187,9.051,0
-0.058,4.109,8.894,0
-0.137,3.952,8.816,0
-0.215,3.716,8.816,0
-0.294,3.716,8.816,0
-0.294,3.638,9.051,0
-0.294,3.638,9.287,0
-0.215,3.716,9.13,0
-0.294,3.716,9.13,0
-0.294,3.716,9.13,0
-0.372,3.952,9.444,0
-0.529,4.266,9.836,0
-0.686,4.579,10.228,0
-0.764,4.736,10.542,0
-0.608,4.893,10.464,0
-0.529,4.815,9.993,1
-0.451,4.658,9.13,1
-0.451,4.579,8.11,0
-0.529,4.422,7.639,0
-0.608,4.344,7.718,0
-0.843,4.266,7.875,0
-0.921,4.187,8.345,0
-0.843,4.03,8.816,0
-0.764,4.03,9.051,0
-0.608,4.109,9.13,0
-0.451,4.109,9.679,0
-0.215,4.109,9.993,0
0.019,4.109,9.757,0
0.176,3.952,9.601,0
0.254,3.952,8.973,0
0.254,3.952,8.267,0
0.333,3.952,7.796,0
0.254,4.109,7.482,0
0.019,4.266,7.404,0
0.098,4.266,7.796,0
0.098,4.344,8.031,0
0.019,4.422,8.424,0
-0.137,4.422,9.13,0
0.019,4.422,9.757,0
0.098,4.422,10.071,0
0.333,4.187,10.071,0
0.647,4.03,9.836,0
0.882,3.795,9.444,0
0.882,3.559,9.051,0
0.725,3.481,8.581,0
0.411,3.481,8.502,0
0.176,3.481,8.502,0
-0.137,3.638,8.738,0
-0.215,3.716,8.816,0
-0.215,3.873,8.581,0
-0.058,3.952,8.502,1
-0.215,4.187,9.13,1
-0.372,4.344,9.914,0
-0.451,4.422,10.464,0
-0.372,4.187,10.542,1
-0.215,3.952,9.836,0
-0.215,3.952,9.051,0
-0.294,3.952,8.738,0
-0.608,4.109,8.581,0
-0.843,4.187,8.502,0
-1.078,4.344,8.502,0
-1.157,4.501,8.659,0
-1,4.579,8.894,0
-0.921,4.658,8.659,0
-0.686,4.501,8.502,0
-0.529,4.344,8.581,0
-0.451,4.266,8.502,0
-0.451,4.187,8.424,0
-0.372,4.03,8.659,0
-0.372,3.952,8.894,0
-0.294,3.873,8.738,0
-0.294,3.873,8.659,0
-0.372,3.795,8.894,0
-0.215,3.716,9.208,0
-0.215,3.638,8.973,0
-0.215,3.559,8.581,0
-0.215,3.638,8.738,0
-0.215,3.638,9.208,0
-0.372,3.716,9.444,0
-0.294,3.638,9.601,1
0.019,3.403,9.13,0
0.176,3.403,8.502,0
0.098,3.324,8.424,0
-0.137,3.246,8.581,0
-0.137,3.246,8.581,0
-0.215,3.403,8.659,0
-0.294,3.481,8.738,0
-0.215,3.638,8.738,0
-0.215,3.873,8.581,0
-0.215,4.03,8.816,0
-0.215,4.187,8.894,0
-0.294,4.422,9.287,0
-0.294,4.501,9.836,0
-0.215,4.422,9.522,1
-0.137,4.344,8.581,0
0.019,4.109,8.11,0
0.098,4.187,7.718,0
-0.058,4.266,7.561,0
-0.294,4.501,8.031,0
-0.294,4.501,8.659,0
-0.451,4.579,9.051,0
-0.451,4.501,9.208,0
-0.372,4.501,9.208,0
-0.372,4.344,9.365,0
-0.372,4.187,9.444,0
-0.294,4.03,9.444,0
-0.372,3.873,9.365,0
-0.294,3.795,9.208,0
-0.294,3.795,8.973,0
-0.372,3.952,9.13,0
-0.294,4.03,9.365,0
-0.294,4.266,9.365,0
