X,Y,Z,Target 
0.478,-0.391,9.945,0
0.459,-0.448,10.309,0
0.344,-0.621,10.654,0
0.248,-0.812,10.539,0
0.21,-1.023,10.175,0
0.133,-1.195,9.907,0
0.133,-1.329,9.811,0
0.095,-1.406,9.773,0
0.057,-1.502,9.887,0
0.076,-1.578,10.117,0
0.095,-1.693,10.328,0
0.038,-1.77,10.29,0
-0.058,-1.847,10.117,0
-0.039,-1.77,9.849,0
-0.001,-1.693,9.753,0
0.057,-1.54,9.926,0
0.095,-1.368,10.022,0
0.172,-1.138,10.405,0
0.268,-1.004,10.596,0
0.325,-0.774,10.711,0
0.382,-0.64,10.615,0
0.382,-0.544,10.52,0
0.382,-0.429,10.328,0
0.363,-0.391,10.232,0
0.421,-0.372,9.983,0
0.421,-0.41,9.773,0
0.44,-0.506,9.83,0
0.459,-0.525,10.156,0
0.459,-0.602,10.615,0
0.421,-0.697,11.113,0
0.44,-0.755,11.956,0
0.478,-0.851,12.511,0
0.517,-0.965,12.703,0
0.517,-1.08,11.841,1
0.421,-1.272,10.864,1
0.363,-1.444,9.543,0
0.363,-1.444,8.719,0
0.306,-1.406,8.393,0
0.229,-1.349,8.164,0
0.21,-1.272,8.393,1
0.344,-1.176,9.198,0
0.44,-1.119,9.811,0
0.459,-1.119,9.83,0
0.421,-1.176,9.753,0
0.363,-1.253,9.677,0
0.268,-1.291,9.658,0
0.306,-1.349,10.002,0
0.229,-1.387,10.328,0
0.382,-1.483,10.807,0
0.421,-1.444,11.018,0
0.382,-1.578,11.132,0
0.382,-1.693,11.094,0
0.402,-1.808,10.96,1
0.363,-2.038,10.117,0
0.306,-2.096,9.409,1
0.172,-2.23,8.336,0
0.153,-2.268,7.972,0
0.153,-2.364,7.57,0
0.133,-2.345,7.646,1
0.191,-2.21,8.528,1
0.172,-2.115,9.466,1
0.191,-2.019,10.634,0
0.095,-1.847,11.362,1
0.229,-1.885,12.569,0
0.21,-1.712,13.22,0
0.268,-1.617,13.278,0
0.287,-1.636,12.397,1
0.133,-1.693,11.171,1
-0.001,-1.712,9.447,1
-0.039,-1.693,8.164,0
-0.077,-1.674,7.551,0
0.019,-1.617,7.263,0
0.038,-1.54,7.34,0
0.076,-1.54,7.723,0
0.076,-1.521,8.528,1
0.229,-1.54,9.581,0
0.268,-1.598,10.117,1
0.095,-1.655,10.979,0
0.133,-1.732,11.65,1
0.287,-1.923,12.78,0
0.229,-1.981,13.373,0
0.325,-2.115,13.603,0
0.382,-2.306,13.258,1
0.268,-2.498,11.937,1
0.153,-2.574,10.788,1
0.172,-2.613,9.37,1
0.344,-2.689,8.279,0
0.229,-2.632,7.761,0
0.44,-2.594,7.608,0
0.306,-2.536,7.532,0
0.44,-2.383,7.972,1
0.402,-2.23,8.834,1
0.555,-2.057,10.481,0
0.555,-1.923,11.267,0
0.459,-1.751,11.975,0
0.402,-1.751,12.397,0
0.325,-1.789,13.067,0
0.478,-1.751,13.373,0
0.459,-1.732,13.086,1
0.306,-1.827,11.86,0
0.21,-1.923,11.075,0
0.229,-2,10.213,0
0.363,-2.076,9.562,0
0.306,-2.153,8.777,0
0.44,-2.115,8.719,0
0.459,-2.134,8.528,0
0.497,-2.076,8.585,0
0.517,-2.191,8.623,0
0.478,-2.172,8.891,0
0.478,-2.191,9.332,0
0.517,-2.096,10.136,0
0.497,-2.038,10.692,0
0.497,-2.057,11.554,0
0.536,-2.057,12.262,0
0.478,-2.057,12.607,0
0.382,-2.076,12.818,0
0.325,-2.096,12.569,0
0.363,-2.172,11.803,0
0.325,-2.249,11.018,1
-0.001,-2.21,9.907,0
0.133,-2.21,9.294,0
0.019,-2.249,8.642,0
-0.039,-2.306,7.819,0
-0.116,-2.402,7.11,0
0.21,-2.459,6.938,1
-0.326,-2.383,6.152,0
-0.154,-2.23,6.172,0
-0.288,-2.268,6.306,1
-0.403,-2.287,7.359,1
-0.25,-2.21,8.566,1
-0.345,-2.153,10.271,1
-0.345,-2.115,11.496,1
-0.25,-2.134,13.393,1
-0.173,-2.096,14.408,1
-0.288,-2.306,15.48,0
-0.365,-2.536,15.193,1
-0.25,-2.766,13.565,1
-0.46,-3.034,11.267,1
-0.518,-3.092,9.926,1
-0.422,-3.168,8.413,1
-0.499,-3.168,7.397,0
-0.518,-3.053,6.804,0
-0.403,-2.919,6.708,0
-0.575,-2.632,6.785,0
-0.633,-2.44,7.283,1
-0.614,-2.115,8.355,0
-0.518,-2.038,9.006,1
-0.633,-1.77,10.385,1
-0.652,-1.598,11.247,1
-0.575,-1.387,12.397,1
-0.499,-1.329,13.335,0
-0.479,-1.253,13.68,0
-0.633,-1.368,13.622,0
-0.652,-1.521,12.914,1
-0.614,-1.732,11.381,1
-0.709,-1.808,10.366,1
-0.46,-1.961,9.332,0
-0.46,-1.981,8.604,0
-0.384,-2.057,8.125,0
-0.422,-2.134,7.876,0
-0.403,-2.153,7.876,0
-0.46,-2.191,7.895,0
-0.69,-2.21,8.374,0
-0.748,-2.191,9.064,1
-0.671,-2.21,10.271,1
-0.633,-2.191,11.381,0
-0.652,-2.115,12.014,1
-0.46,-2.23,13.029,0
-0.326,-2.345,13.488,0
-0.384,-2.402,13.163,1
-0.422,-2.498,11.726,1
-0.556,-2.555,10.749,0
-0.46,-2.67,9.983,0
-0.365,-2.632,9.543,0
-0.25,-2.536,8.815,0
-0.441,-2.459,8.221,0
-0.345,-2.498,8.03,0
-0.365,-2.402,7.857,0
-0.23,-2.345,7.895,0
-0.269,-2.306,8.01,0
-0.269,-2.325,8.508,0
-0.288,-2.23,9.006,0
-0.25,-2.172,9.6,0
-0.23,-2.096,9.907,0
-0.116,-2.172,10.52,1
-0.135,-2.057,11.573,0
-0.058,-2,12.224,1
0.248,-2.038,13.086,0
0.153,-2.057,13.163,0
-0.039,-2.134,12.665,0
-0.077,-2.172,11.956,1
-0.096,-2.172,10.596,1
-0.211,-2,9.734,0
-0.173,-1.923,8.949,0
-0.116,-1.674,8.815,0
-0.039,-1.463,9.006,0
0.057,-1.234,9.236,0
0.057,-1.061,9.217,0
0.076,-0.87,9.294,0
-0.001,-0.716,9.447,0
0.057,-0.563,9.734,0
0.133,-0.41,9.792,0
0.095,-0.276,10.041,0
0.248,-0.218,10.52,0
0.248,-0.18,11.42,1
0.363,-0.142,12.32,0
0.306,-0.238,12.473,0
0.268,-0.467,12.186,0
0.21,-0.582,11.362,1
0.019,-0.812,10.194,0
0.057,-0.87,9.753,0
0.133,-0.908,9.275,0
0.248,-1.042,9.045,0
0.306,-1.023,8.7,0
0.21,-1.08,8.528,0
0.21,-1.195,8.681,1
0.248,-1.157,9.753,1
0.363,-1.176,10.692,1
0.536,-1.214,11.764,0
0.574,-1.119,12.243,0
0.517,-1.214,11.86,1
0.497,-1.425,11.056,1
0.459,-1.617,9.619,0
0.344,-1.598,8.949,0
0.402,-1.674,8.355,0
0.478,-1.712,8.144,0
0.287,-1.559,8.202,0
0.382,-1.502,8.547,1
0.459,-1.349,9.409,1
0.574,-1.234,10.481,0
0.823,-1.234,10.941,1
0.938,-0.985,11.707,0
1.015,-0.908,11.86,0
0.88,-1.004,11.516,1
0.593,-1.195,10.232,0
0.478,-1.272,9.466,0
0.497,-1.291,8.815,0
0.497,-1.31,8.528,0
0.478,-1.368,8.528,0
0.536,-1.387,8.815,0
0.497,-1.291,9.428,1
0.67,-1.291,10.29,1
0.746,-1.195,11.286,0
0.804,-1.234,11.937,0
1.015,-1.31,12.377,0
0.957,-1.349,12.109,1
0.67,-1.559,10.615,1
0.497,-1.463,9.485,0
0.574,-1.425,9.275,0
0.631,-1.234,9.332,0
0.631,-1.195,9.638,0
0.9,-1.042,9.983,0
1.034,-0.927,10.251,0
1.129,-0.659,10.749,0
1.168,-0.544,10.883,0
1.149,-0.563,11.018,0
1.206,-0.678,11.094,0
1.129,-0.812,10.328,0
0.976,-0.812,9.581,0
0.9,-0.908,9.121,1
0.766,-1.061,8.317,0
0.708,-1.138,7.991,0
0.651,-1.195,7.895,0
0.88,-1.253,8.221,1
1.053,-1.157,9.16,0
1.091,-1.1,9.907,1
1.244,-1.119,10.807,0
1.244,-1.214,10.903,0
1.225,-1.368,10.769,0
1.168,-1.444,10.443,0
1.187,-1.483,10.29,0
1.283,-1.54,10.156,0
1.34,-1.578,10.29,0
1.417,-1.578,10.558,0
1.321,-1.617,10.711,0
1.34,-1.617,10.922,0
1.474,-1.598,10.864,0
1.436,-1.655,10.213,0
1.436,-1.655,9.734,0
1.321,-1.54,9.313,0
1.302,-1.425,9.179,0
1.244,-1.349,9.236,0
1.11,-1.061,9.543,0
1.283,-0.985,9.907,0
1.455,-0.755,10.366,0
1.551,-0.621,10.596,0
1.436,-0.582,10.615,0
1.244,-0.582,10.481,0
1.149,-0.621,10.136,0
1.072,-0.621,9.753,0
1.053,-0.563,9.466,0
1.072,-0.563,9.083,0
1.129,-0.563,9.006,0
1.321,-0.602,9.179,0
1.34,-0.506,9.466,1
1.264,-0.333,10.366,0
1.206,-0.353,11.152,1
1.244,-0.467,12.511,0
1.378,-0.467,13.182,1
1.781,-0.41,13.91,0
1.762,-0.487,13.795,1
1.627,-0.525,12.933,1
1.513,-0.716,11.745,0
1.378,-0.697,10.96,1
1.378,-0.889,10.022,0
1.417,-0.716,9.332,0
1.513,-0.487,8.777,0
1.417,-0.372,8.508,0
1.589,-0.314,8.796,0
1.589,-0.161,9.275,0
1.685,-0.008,9.6,0
1.704,0.011,9.734,0
1.685,-0.065,9.696,0
1.513,-0.046,9.811,0
1.474,-0.065,10.06,0
1.455,-0.199,10.328,0
1.321,-0.314,10.481,0
1.321,-0.41,10.979,0
1.398,-0.429,11.458,1
1.398,-0.525,12.435,0
1.378,-0.659,12.646,0
1.436,-0.755,12.32,0
1.493,-0.889,11.669,1
1.551,-1.004,10.596,1
1.168,-1.004,9.255,1
1.168,-1.176,8.393,1
0.919,-1.272,7.129,0
0.919,-1.31,6.44,0
0.976,-1.272,6.133,0
0.995,-1.214,5.923,0
1.091,-1.119,5.846,0
1.11,-0.985,6.152,1
1.34,-0.774,7.206,1
1.398,-0.563,8.202,0
1.283,-0.525,8.719,1
1.072,-0.525,9.658,0
1.053,-0.563,10.213,0
0.9,-0.544,10.769,0
0.957,-0.64,10.998,0
0.804,-0.736,11.324,0
1.072,-0.889,11.764,0
1.398,-1.023,11.879,0
0.976,-1.1,11.65,0
0.842,-1.444,11.458,1
0.995,-1.636,10.673,1
1.034,-1.808,9.696,1
0.976,-1.923,8.144,0
1.129,-1.904,7.321,0
1.244,-1.942,7.034,1
1.436,-1.598,6.21,0
1.034,-1.329,6.095,0
0.746,-1.272,6.536,1
0.804,-1.08,7.915,1
0.574,-0.697,8.757,1
0.708,-0.506,9.792,0
0.689,-0.333,10.558,1
0.555,-0.027,11.707,1
0.746,0.069,13.393,1
0.766,0.26,14.484,0
0.421,0.299,14.733,0
0.44,-0.008,14.312,1
0.555,-0.314,12.626,1
0.382,-0.506,11.113,1
0.268,-0.755,8.604,1
0.21,-0.946,7.168,1
0.095,-1.023,5.865,0
0.268,-1.023,5.061,0
0.133,-1.157,4.754,0
0.402,-1.176,4.639,1
-0.326,-1.1,5.061,1
0.555,-1.042,5.846,0
0.517,-0.851,6.363,1
0.497,-0.238,7.704,1
1.11,-0.276,9.045,1
1.072,0.126,11.592,1
1.608,0.337,14.446,1
0.88,0.088,18.985,1
0.612,-0.621,22.376,0
0.344,-0.812,22.471,1
0.459,-1.329,20.077,1
0.555,-2,17.568,1
0.133,-2.421,12.952,1
-0.135,-2.613,9.945,1
-0.594,-2.517,6.21,1
-1.092,-2.306,4.218,1
-1.897,-2.268,2.169,1
-2.395,-1.866,1.632,1
-1.897,-0.927,2.743,1
-1.169,-0.391,4.62,1
-0.537,-0.027,6.631,1
-0.001,0.663,9.045,1
-0.307,1.199,10.405,1
-0.365,1.85,12.435,0
-0.384,1.831,13.163,1
-0.997,1.582,12.646,0
-0.843,1.161,12.32,1
-0.46,0.701,11.535,0
-0.614,0.682,10.979,0
-0.652,0.529,10.654,1
-0.939,0.011,10.079,0
-1.188,-0.621,9.964,1
-1.399,-1.444,10.922,0
-1.705,-1.444,11.535,1
-1.878,-1.195,12.703,1
-2.376,-0.831,13.278,0
-2.337,-0.87,13.622,0
-2.989,-0.908,13.412,1
-3.812,-1.272,12.799,0
-4.138,-1.138,12.588,0
-4.253,-0.946,11.899,0
-4.195,-0.812,11.094,0
-4.272,-0.716,10.539,0
-4.119,-0.716,9.907,0
-4.157,-0.621,9.811,1
-3.793,-0.353,9.313,0
-3.582,-0.333,8.968,1
-2.95,-0.448,8.413,0
-2.548,-0.448,8.01,0
-2.874,-0.333,7.8,0
-2.548,-0.467,8.164,1
-2.05,-0.467,9.332,1
-2.184,-0.257,11.228,1
-2.127,-0.525,12.741,1
-2.031,-0.716,14.063,0
-2.222,-0.716,14.159,1
-1.686,-1.463,13.009,1
-1.112,-1.387,11.554,1
-1.169,-1.425,10.079,1
-1.035,-1.674,8.949,0
-1.092,-1.751,8.221,1
-1.341,-1.789,7.321,0
-1.418,-1.827,6.765,0
-1.724,-1.942,6.267,0
-1.763,-1.961,6.555,1
-1.686,-1.847,7.512,0
-1.552,-1.789,8.221,0
-1.475,-1.693,8.872,0
-1.437,-1.521,9.064,1
-1.38,-1.253,9.849,1
-1.207,-1.119,10.673,1
-0.977,-0.87,12.09,1
-0.69,-0.678,12.818,0
-0.767,-0.448,13.239,0
-0.863,-0.448,13.258,1
-0.958,-0.563,12.358,1
-1.188,-0.659,11.075,0
-1.15,-0.659,10.5,0
-1.131,-0.525,10.041,0
-0.939,-0.41,9.964,0
-0.939,-0.18,9.313,1
-0.882,0.011,8.183,0
-0.805,0.05,7.455,0
-0.652,0.069,7.148,0
-0.69,0.299,7.321,0
-0.537,0.394,7.781,1
-0.211,0.471,9.045,1
0.21,0.375,10.52,0
0.172,0.394,11.362,1
0.344,0.031,12.32,0
0.248,-0.238,12.607,1
0.268,-0.716,13.622,0
0.287,-1.176,13.814,1
0.497,-1.483,13.201,1
0.306,-1.655,12.262,1
-0.001,-1.904,10.73,1
-0.039,-2.306,9.332,0
-0.173,-2.383,8.891,0
-0.25,-2.498,8.489,0
-0.288,-2.345,8.393,0
-0.23,-2.057,8.528,0
-0.211,-1.961,8.7,0
-0.077,-1.77,8.7,0
-0.365,-1.712,8.279,0
-0.192,-1.636,7.589,0
-0.173,-1.617,7.302,0
-0.192,-1.559,6.957,0
-0.25,-1.483,6.65,0
-0.192,-1.444,6.536,0
-0.154,-1.272,6.459,0
-0.096,-1.234,6.631,1
-0.001,-1.004,7.359,1
0.172,-0.831,8.183,1
0.536,-0.736,9.389,1
0.555,-0.506,10.405,1
0.785,-0.353,11.726,0
0.938,-0.257,12.397,1
1.072,0.031,13.278,0
0.727,-0.046,13.393,0
0.631,-0.161,12.895,1
0.574,-0.391,12.128,0
0.382,-0.333,11.42,1
0.172,-0.41,10.271,1
-0.039,-0.429,9.466,1
-0.288,-0.506,8.413,0
-0.594,-0.506,7.8,0
-0.709,-0.41,7.283,0
-0.843,-0.295,6.823,0
-1.016,0.011,6.842,1
-0.958,0.165,7.934,1
-0.748,0.394,8.987,1
-0.594,0.49,10.577,1
-0.269,0.835,12.243,1
-0.939,0.643,13.833,1
-1.514,0.586,15.212,1
-1.859,0.663,16.132,1
-1.246,0.643,17.032,1
-1.686,0.299,15.883,1
-1.724,0.05,13.718,1
-1.839,-0.199,12.071,1
-1.993,-0.295,10.06,0
-2.069,-0.314,9.37,0
-2.107,-0.276,9.332,0
-1.935,-0.276,9.83,0
-1.609,-0.238,9.753,0
-1.38,-0.372,9.255,1
-1.705,-0.41,8.125,1
-1.916,-0.487,7.014,1
-2.337,-0.544,5.942,0
-2.28,-0.506,5.635,1
-2.184,-0.295,6.344,1
-1.897,-0.161,8.298,1
-2.069,0.126,9.504,1
-1.82,0.26,11.209,0
-1.552,0.222,11.803,0
-1.744,0.222,11.918,0
-2.069,-0.027,11.611,0
-2.012,-0.333,11.899,0
-1.973,-0.295,12.607,1
-1.514,-0.563,13.009,0
-1.322,-0.831,12.703,1
-1.495,-1.176,11.803,1
-1.514,-1.578,10.213,1
-1.724,-1.789,8.968,1
-1.782,-1.904,7.685,0
-1.609,-1.77,7.378,0
-1.514,-1.463,7.225,0
-1.456,-1.234,7.187,0
-1.418,-0.793,7.014,0
-1.456,-0.525,7.014,1
-1.533,-0.238,7.8,1
-1.188,-0.065,9.102,0
-1.073,0.05,9.715,0
-1.035,0.318,10.271,0
-0.977,0.394,10.405,0
-1.073,0.586,10.481,0
-1.112,0.605,10.5,0
-1.284,0.624,10.883,1
-1.016,0.433,11.458,0
-0.767,0.375,11.19,1
-1.284,0.26,9.811,1
-1.246,-0.046,9.14,1
-1.073,-0.276,8.183,0
-1.284,-0.295,7.742,0
-1.361,-0.333,7.417,0
-1.341,-0.238,7.666,1
-1.016,-0.276,9.428,1
-0.748,-0.238,10.156,0
-0.958,0.069,9.734,0
-1.035,0.107,9.332,0
-1.016,0.222,9.887,1
-0.977,0.203,10.96,1
-0.901,0.031,13.967,1
-0.556,0.165,15.614,0
-0.269,0.28,15.423,1
-0.786,0.184,13.507,1
-1.054,-0.142,11.918,1
-1.112,-0.487,9.543,1
-1.265,-0.563,8.202,1
-1.265,-0.525,6.957,0
-1.246,-0.487,6.555,0
-0.882,-0.276,6.785,0
-0.997,-0.008,6.746,0
-0.786,0.184,6.976,1
-0.882,0.318,7.876,1
-0.556,0.145,9.006,1
-0.824,0.356,10.385,0
-0.882,0.394,11.152,0
-0.805,0.356,12.033,0
-1.112,0.433,12.377,1
-1.226,0.299,13.469,0
-1.188,0.184,14.235,1
-1.456,0.184,14.982,0
-1.705,0.011,15.519,1
-1.265,-0.218,15.155,1
-1.533,-0.276,11.822,1
-1.629,-0.429,9.658,1
-1.495,-0.793,6.536,1
-1.686,-0.965,5.195,1
-1.514,-0.946,4.161,0
-1.801,-0.889,3.835,0
-2.012,-0.544,3.701,0
-2.165,0.031,3.586,0
-2.433,0.241,3.931,1
-1.839,-0.008,4.888,1
-1.973,0.145,7.014,1
-1.629,-0.218,11.247,1
-0.614,-0.429,15.691,1
-0.039,-0.697,20.728,0
0.229,-0.487,20.997,1
-0.422,-0.487,17.913,1
-0.173,-1.214,15.001,1
-0.997,-2.096,11.65,1
-1.475,-2.574,8.757,1
-1.724,-2.67,7.302,1
-2.012,-2.67,5.999,1
-2.625,-2.421,4.946,0
-2.816,-2.249,4.735,0
-2.854,-2.019,5.348,1
-2.28,-1.712,6.957,1
-2.088,-1.291,8.662,1
-1.859,-1.291,9.485,1
-1.361,-0.716,9.811,0
-1.341,-0.333,10.347,0
-0.939,-0.429,10.73,0
-0.882,-0.295,9.964,1
-1.169,-0.123,9.083,0
-1.054,-0.084,8.987,0
-0.92,-0.008,9.447,0
-0.958,0.031,9.428,0
-1.15,0.011,8.911,0
-1.092,0.011,8.911,1
-1.054,0.145,10.022,0
-0.977,0.203,10.673,1
-1.054,0.069,12.128,1
-0.728,-0.161,13.316,1
-0.824,-0.257,15.519,1
-0.728,-0.736,16.821,1
-0.977,-0.831,17.491,0
-0.997,-1.195,17.626,1
-0.537,-1.119,16.898,1
-0.901,-0.831,14.906,1
-1.112,-0.851,13.239,1
-1.533,-0.946,10.634,1
-1.648,-0.716,8.911,1
-1.226,-0.18,6.804,1
-0.633,0.241,5.674,0
-0.384,0.509,5.233,1
0.402,1.007,5.31,1
1.11,1.237,5.942,1
1.704,1.659,7.187,1
2.585,1.544,8.719,1
2.911,1.505,10.481,1
3.045,1.486,11.65,1
3.275,1.161,12.933,0
3.409,0.988,13.144,0
3.294,0.471,12.837,1
2.681,-0.008,12.128,1
2.298,-0.467,10.883,1
2.183,-0.831,9.696,1
1.991,-1.004,9.026,0
1.819,-1.1,8.298,0
1.704,-1.195,7.953,0
1.704,-1.272,7.723,0
1.627,-1.291,7.378,0
1.685,-1.234,7.302,0
1.57,-1.061,7.532,0
1.551,-0.946,7.666,0
1.57,-0.889,8.068,0
1.608,-0.774,8.355,0
1.474,-0.621,8.719,0
1.57,-0.64,8.642,0
1.398,-0.448,8.547,0
1.474,-0.429,8.623,0
1.34,-0.41,8.796,0
1.359,-0.487,8.872,0
1.359,-0.525,8.796,0
1.34,-0.506,8.662,0
1.206,-0.448,8.623,0
1.129,-0.448,8.681,0
1.034,-0.41,8.891,0
1.053,-0.429,9.14,0
1.129,-0.41,9.217,0
1.321,-0.295,9.351,0
1.283,-0.199,9.543,0
1.283,-0.123,9.887,0
1.206,-0.046,10.136,0
1.264,-0.065,10.232,0
1.283,-0.104,10.271,0
1.417,-0.065,10.213,0
1.57,0.088,10.232,0
1.666,0.165,10.232,0
1.627,0.222,10.175,0
1.704,0.203,10.29,0
1.857,0.337,10.596,0
2.03,0.318,11.075,0
2.087,0.375,11.63,0
2.087,0.375,11.63,0
2.068,0.337,11.075,0
1.838,0.26,10.634,1
1.608,0.184,9.887,0
1.666,0.126,9.485,0
1.57,0.069,8.796,0
1.742,0.126,8.508,0
1.819,0.145,8.432,0
1.915,0.241,8.604,0
1.934,0.337,9.045,1
1.991,0.433,10.098,0
1.896,0.414,10.864,0
1.781,0.375,11.573,0
1.762,0.184,11.65,1
1.532,-0.084,11.113,0
1.493,-0.218,10.539,1
1.244,-0.391,9.677,0
1.187,-0.391,9.37,0
1.187,-0.391,9.504,0
1.149,-0.333,10.117,0
1.264,-0.372,10.634,0
1.149,-0.372,10.979,0
1.053,-0.41,10.749,0
0.861,-0.314,10.213,0
0.785,-0.276,9.926,0
0.727,-0.161,9.792,0
0.746,-0.104,9.638,0
0.976,0.011,9.696,0
1.11,0.088,9.773,0
1.091,0.088,9.696,0
0.938,0.05,9.255,0
0.689,0.05,8.968,0
0.631,-0.027,8.719,0
0.517,-0.084,8.891,0
0.631,-0.027,9.37,0
0.804,-0.046,9.677,0
0.938,-0.027,9.983,0
0.823,0.011,10.136,0
0.804,0.05,10.385,0
0.689,0.145,10.979,0
0.593,0.28,11.401,0
0.804,0.26,11.899,0
0.823,0.337,11.669,0
0.9,0.337,11.018,0
0.823,0.394,10.29,1
0.708,0.433,9.236,0
0.651,0.509,8.662,0
0.708,0.471,8.068,0
0.766,0.529,8.259,0
0.804,0.663,8.623,0
0.842,0.797,9.447,0
0.804,0.778,9.964,0
0.67,0.624,10.5,0
0.631,0.452,10.883,1
0.497,0.145,11.764,0
0.517,0.031,12.205,0
0.574,-0.123,12.511,0
0.536,-0.199,12.262,1
0.421,-0.391,11.324,1
0.344,-0.506,10.079,0
0.382,-0.563,9.581,0
0.229,-0.544,8.872,0
0.21,-0.487,8.604,0
0.306,-0.333,8.413,0
0.421,-0.257,8.317,0
0.421,-0.123,8.221,0
0.402,-0.084,8.298,0
0.421,-0.065,8.317,0
0.44,-0.084,8.336,0
0.421,-0.142,8.374,0
0.478,-0.18,8.413,0
0.382,-0.123,8.47,0
0.344,-0.199,8.891,0
0.382,-0.218,9.351,0
0.421,-0.257,10.175,0
0.459,-0.314,10.615,0
0.344,-0.295,11.267,0
0.325,-0.314,11.592,0
0.306,-0.295,12.128,0
0.21,-0.257,12.282,0
0.114,-0.218,11.592,1
0.019,-0.238,10.424,0
-0.02,-0.199,9.887,0
-0.077,-0.046,9.351,0
-0.077,0.145,9.045,0
-0.116,0.318,8.7,0
-0.154,0.414,8.757,1
0.191,0.739,9.198,0
-0.154,0.778,9.619,0
-0.269,0.816,10.251,0
-0.25,0.892,10.558,0
-0.173,0.835,11.018,0
-0.211,0.701,11.343,0
-0.326,0.643,11.401,0
-0.345,0.452,11.286,0
-0.384,0.318,11.228,0
-0.479,0.145,11.19,0
-0.499,0.069,11.018,0
-0.403,0.05,10.596,0
-0.403,0.011,10.251,0
-0.403,0.011,9.811,0
-0.345,-0.065,9.6,0
-0.288,-0.008,9.294,0
-0.288,0.031,9.083,0
-0.326,0.05,8.987,0
-0.269,0.165,9.332,0
-0.154,0.222,9.696,0
-0.077,0.203,10.328,0
-0.001,0.203,10.481,0
-0.02,0.165,10.52,0
-0.135,0.165,10.5,0
-0.154,0.107,10.596,0
-0.211,0.069,10.596,0
-0.23,0.031,10.692,0
-0.154,-0.008,10.883,0
-0.116,-0.046,10.864,0
-0.135,-0.027,10.615,1
-0.173,0.031,9.658,1
-0.25,0.011,8.719,0
-0.23,0.011,8.317,0
-0.269,0.05,8.259,0
-0.269,0.126,8.566,0
-0.154,0.26,9.275,0
-0.116,0.318,9.773,0
0.038,0.241,10.328,0
0.038,0.203,10.443,0
-0.039,0.107,10.347,0
-0.192,-0.027,10.232,0
-0.192,-0.142,10.347,0
-0.23,-0.161,10.385,0
-0.307,-0.18,10.385,0
-0.345,-0.218,10.424,0
-0.288,-0.333,10.251,0
-0.307,-0.353,10.022,0
-0.307,-0.372,9.734,0
-0.307,-0.372,9.102,0
-0.307,-0.372,8.451,0
-0.365,-0.333,8.144,0
-0.365,-0.218,7.838,0
-0.326,-0.238,7.742,0
-0.365,-0.161,7.646,0
-0.345,-0.161,7.723,0
-0.403,-0.065,8.01,0
-0.307,-0.027,8.853,0
-0.307,0.031,9.562,0
-0.269,0.05,10.271,1
-0.326,0.126,11.42,0
-0.269,0.031,12.205,0
-0.269,-0.104,12.416,0
-0.518,-0.18,12.243,0
-0.537,-0.257,12.033,0
-0.537,-0.295,11.496,0
-0.479,-0.333,10.692,0
-0.518,-0.333,9.849,1
-0.556,-0.199,8.796,0
-0.575,-0.18,8.183,0
-0.537,-0.084,7.857,0
-0.556,0.145,7.838,1
-0.307,0.356,8.566,1
-0.192,0.529,9.37,1
-0.116,0.682,10.443,0
-0.058,0.72,10.96,0
-0.154,0.778,11.247,0
-0.116,0.701,11.496,0
-0.02,0.529,11.918,0
-0.058,0.414,11.956,1
-0.173,0.165,11.113,1
-0.326,-0.008,10.251,1
-0.499,-0.142,9.121,0
-0.518,-0.218,8.7,0
-0.403,-0.257,8.93,0
-0.345,-0.218,9.715,0
-0.326,-0.18,10.366,0
-0.288,-0.18,10.826,0
-0.25,-0.18,10.788,0
-0.269,-0.142,10.385,0
-0.288,-0.199,10.156,0
-0.403,-0.084,10.194,0
-0.288,0.011,10.769,0
-0.211,0.069,10.979,0
-0.192,0.031,10.462,0
-0.173,-0.046,9.773,1
-0.154,-0.104,8.796,0
-0.211,-0.065,8.336,0
-0.307,-0.084,8.106,0
-0.365,-0.161,8.087,0
-0.365,-0.104,8.393,0
-0.25,-0.046,8.911,0
-0.192,0.069,9.294,0
-0.307,0.126,9.753,0
-0.25,0.088,10.194,0
-0.23,0.05,10.826,0
-0.192,0.107,11.209,0
-0.307,0.184,11.535,0
-0.384,0.184,11.688,0
-0.384,0.165,11.745,0
-0.326,0.031,11.152,1
-0.269,-0.065,10.29,1
-0.326,-0.199,8.872,0
-0.403,-0.199,8.298,0
-0.384,-0.18,7.742,0
-0.384,-0.142,7.646,0
-0.384,-0.084,8.144,0
-0.345,0.011,8.891,1
-0.288,0.107,10.194,0
-0.135,0.126,11.018,0
-0.096,0.145,11.879,0
-0.039,0.069,11.975,0
-0.039,-0.104,11.65,0
-0.192,-0.161,11.037,1
-0.326,-0.238,9.983,0
-0.365,-0.257,9.16,0
-0.307,-0.295,8.757,0
-0.23,-0.218,8.451,0
-0.173,-0.199,8.547,0
-0.077,-0.104,9.045,0
-0.039,-0.046,9.485,0
-0.058,0.031,9.907,0
-0.001,0.031,10.06,0
-0.001,0.031,10.002,0
-0.135,-0.027,9.485,0
-0.096,-0.046,9.37,0
-0.096,0.011,9.811,0
-0.077,0.031,10.328,0
-0.058,0.145,10.883,0
-0.039,0.222,11.152,0
0.076,0.28,11.554,0
0.019,0.299,11.803,0
0.153,0.26,11.784,0
0.133,0.318,11.496,0
0.114,0.241,10.73,0
