X,Y,Z,Label 0 or 1
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
1.43,-0.83,9.52,0
